dummy,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
1,8701600030,11/13/2014,5,1,1590,5000,1.5,0,0,3,7,1190,400,1929,0,98116,47.5752,-122.381,1590,5000,5.18
1,7853220690,9/12/2014,3,2.5,2280,6134,2,0,0,3,8,2280,0,2004,0,98065,47.5335,-121.854,2640,6167,4.7
1,9558800030,11/7/2014,2,2,1140,8400,1,0,0,2,7,1140,0,1954,0,98148,47.4351,-122.335,1130,9375,2.55
1,2222059052,2/27/2015,3,2.5,2529,9653,2,0,0,3,7,2529,0,2012,0,98042,47.3738,-122.161,2533,6125,3.7095
1,7642200095,3/9/2015,3,1,1250,8800,1,0,0,3,7,1250,0,1955,0,98146,47.497,-122.357,1480,8200,2.3
1,7231300125,2/17/2015,5,2.5,3150,9134,1,0,0,4,8,1640,1510,1966,0,98056,47.4934,-122.189,1990,9133,3.45
1,3832710210,8/25/2014,3,1.75,1480,8009,1,0,0,3,7,980,500,1980,0,98032,47.3657,-122.28,1790,7678,2.68
1,6370000005,8/27/2014,3,1.75,2130,6360,1,0,0,3,7,1720,410,1959,0,98125,47.7059,-122.301,1540,6361,4.955
1,3825310760,12/29/2014,4,2.5,3230,7766,2,0,0,3,9,3230,0,2005,0,98052,47.7069,-122.131,3740,8344,7.14
1,9282800065,3/29/2015,3,1.75,1190,6000,1,0,0,3,7,1190,0,1952,2015,98178,47.5026,-122.236,1200,6000,2.03
1,4232903265,9/18/2014,3,1,1500,2400,1.5,0,0,5,7,1500,0,1900,0,98119,47.6333,-122.362,1780,3600,6.1495
1,5561400610,10/19/2014,5,3.5,2730,42500,1,0,0,3,8,1530,1200,1989,0,98027,47.4587,-121.996,3180,37970,5.425
1,3726800285,10/1/2014,2,1,1070,2196,1,0,0,4,7,880,190,1917,0,98144,47.5726,-122.308,1160,3600,3.46
1,9542830160,12/18/2014,4,2.5,1580,3632,2,0,0,3,7,1580,0,2011,0,98038,47.3672,-122.019,1950,3800,2.999
1,8097000170,2/2/2015,3,2.5,2260,8040,2,0,0,3,8,2260,0,1990,0,98092,47.3203,-122.184,2390,8040,3.35
1,1562000120,5/12/2014,4,2.5,2550,10000,1,0,0,3,8,1290,1260,1964,0,98007,47.6208,-122.141,2270,8640,6.6
1,3303990380,12/4/2014,4,3.25,4010,13797,2,0,0,3,11,4010,0,2003,0,98059,47.5229,-122.152,3980,12120,9.72
1,7732410420,6/17/2014,3,2.5,2590,7720,2,0,0,3,9,2590,0,1988,0,98007,47.659,-122.146,2600,9490,8.09
1,2791500270,5/22/2014,4,2.5,1980,7403,2,0,0,3,7,1980,0,1988,0,98023,47.2897,-122.372,1980,7510,2.435
1,3585900080,3/26/2015,6,3.25,3560,21400,2,0,4,4,9,3560,0,1952,0,98177,47.7602,-122.372,3560,24338,10.7
1,686201000,12/30/2014,4,3,1780,7260,1,0,0,4,8,1780,0,1964,0,98008,47.627,-122.114,1810,7920,5.382
1,898000200,4/2/2015,3,1,1200,7727,1,0,0,4,7,1200,0,1959,0,98022,47.2021,-121.999,1300,7718,2.1995
1,5379801920,4/15/2015,4,2.5,3630,7482,2,0,0,3,10,3630,0,2008,0,98188,47.4565,-122.287,1600,15716,5.0
1,6679000130,2/9/2015,3,2.5,1560,4244,2,0,0,3,7,1560,0,2002,0,98038,47.3834,-122.027,1670,4251,2.75
1,304000530,5/12/2014,3,1.5,1370,8470,1,0,0,4,7,1370,0,1961,0,98092,47.2874,-122.192,1710,8800,1.85
1,3271801090,4/30/2015,4,2,2590,7220,2,0,2,4,10,2590,0,1930,0,98199,47.647,-122.41,2530,6380,11.8
1,8078430130,4/7/2015,3,2.25,1830,8276,1,0,0,3,8,1350,480,1989,0,98074,47.6336,-122.025,1920,8276,5.83
1,4321200970,6/10/2014,3,2,2180,4976,1.5,0,2,4,8,1680,500,1930,0,98126,47.573,-122.38,1850,5000,5.55
1,5126210360,10/22/2014,4,2.5,3420,115434,2,0,0,3,9,3420,0,1989,0,98038,47.3932,-121.988,3250,111513,5.7
1,3580900200,6/17/2014,4,2,1450,8400,1.5,0,0,4,7,1450,0,1962,0,98034,47.7285,-122.24,1450,7440,4.4
1,6152900402,6/19/2014,6,2.75,2520,9324,1,0,0,4,7,1320,1200,1962,0,98155,47.7636,-122.294,1820,11000,4.1
1,4376700430,7/16/2014,5,2.25,2340,9225,2,0,0,3,8,2340,0,1973,0,98052,47.6369,-122.098,2140,9348,5.72
1,1965200075,3/16/2015,3,1.75,1600,2538,2,0,0,3,7,1600,0,1929,0,98102,47.6447,-122.327,1660,1750,8.45
1,8073900070,5/22/2014,3,2.25,1950,7221,1,0,0,4,8,1950,0,2006,0,98188,47.431,-122.285,2310,8125,4.08
1,2731600080,4/22/2015,5,2.25,2550,9200,1,0,0,4,8,1580,970,1975,0,98166,47.4673,-122.363,2090,9200,4.54
1,8161020060,4/14/2015,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,0,98014,47.6458,-121.904,2410,21781,4.71
1,5166700055,5/4/2015,4,2.75,2340,6350,1,0,0,4,7,1310,1030,1974,0,98126,47.5559,-122.379,2020,6350,6.45
1,5608000190,7/14/2014,5,3.5,5930,13288,2,0,2,3,11,3920,2010,1996,0,98027,47.5542,-122.097,3860,12062,15.2
1,2821049082,2/12/2015,2,1,1040,11500,1,0,0,5,7,1040,0,1947,0,98003,47.2791,-122.3,1300,11954,2.25
1,5017000575,11/24/2014,3,2,1990,3000,1.5,0,0,3,7,1230,760,1908,1970,98112,47.6272,-122.29,1600,4080,5.69
1,3905030330,10/8/2014,3,2.25,1990,8501,2,0,0,3,8,1990,0,1991,0,98029,47.5707,-121.996,2090,6459,5.648
1,6413600285,8/25/2014,3,1.75,1580,6127,1.5,0,0,5,7,1580,0,1947,0,98125,47.7192,-122.32,1500,6128,4.02
1,8651430780,7/15/2014,3,1,840,6500,1,0,0,5,6,840,0,1969,0,98042,47.3704,-122.08,870,5200,1.78
1,5634500036,8/20/2014,5,2.5,2650,12987,1,0,0,4,7,1350,1300,1979,0,98028,47.7482,-122.244,2160,12726,4.59
1,6669020490,8/12/2014,4,2.25,2190,9020,2,0,0,3,8,2190,0,1978,0,98032,47.3742,-122.284,2170,8400,3.2
1,16000200,10/24/2014,3,2.25,1640,4420,2,0,0,4,7,1640,0,1918,1983,98002,47.311,-122.21,1230,6632,2.5
1,8123710070,12/5/2014,3,2.25,2150,9250,2,0,0,3,8,2150,0,1984,0,98052,47.7179,-122.113,2240,9266,5.595
1,363000045,1/2/2015,3,1,940,3000,1.5,0,0,3,7,940,0,1903,0,98122,47.6033,-122.3,1210,3500,5.2
1,9158100040,8/8/2014,2,1,1400,8220,1,0,0,3,7,1400,0,1949,0,98133,47.7228,-122.357,1760,8220,4.01
1,1823049144,1/28/2015,3,1,1000,9295,1,0,0,3,7,1000,0,1955,0,98146,47.484,-122.346,1320,13500,2.25
1,7202290180,1/2/2015,3,2.5,1440,3840,2,0,0,3,7,1440,0,2001,0,98053,47.6873,-122.043,1600,3131,4.76
1,3959400645,1/7/2015,5,3,3670,9600,1,0,1,3,8,1980,1690,1955,0,98108,47.5648,-122.316,1730,4933,6.05
1,420000085,8/27/2014,3,1,1240,5700,1.5,0,0,5,6,1240,0,1953,0,98056,47.4927,-122.169,1140,5700,2.38
1,3874900090,3/26/2015,2,2,1670,7772,1,0,0,4,6,860,810,1919,0,98126,47.5461,-122.377,1300,7770,4.48
1,7202340390,4/7/2015,3,2.5,1690,4851,2,0,0,3,7,1690,0,2004,0,98053,47.6795,-122.034,2330,4851,4.99
1,7338000850,7/31/2014,3,1.5,1280,4366,2,0,0,4,6,1280,0,1985,0,98002,47.335,-122.215,1280,4366,1.83
1,777100005,11/22/2014,3,2.25,2750,6203,1,1,4,5,7,1620,1130,1959,0,98074,47.6163,-122.068,2570,7009,16.5
1,9348700020,8/25/2014,4,2.75,3280,6845,2,0,0,3,10,3280,0,2003,0,98052,47.7042,-122.107,3280,7467,7.345
1,2024079035,6/5/2014,3,2.75,3150,219978,2,0,0,4,9,3000,150,1990,0,98024,47.553,-121.946,3180,218235,6.85
1,1646500810,9/19/2014,2,1.75,1460,1500,2,0,0,3,8,1000,460,2008,0,98103,47.6853,-122.356,1440,4120,6.25
1,1328300820,8/6/2014,3,1.75,1980,7000,1,0,0,4,8,1360,620,1977,0,98058,47.4442,-122.129,1880,7200,3.29
1,2953000300,10/8/2014,3,1,980,9682,1,0,0,3,7,980,0,1969,0,98031,47.4136,-122.207,1580,9682,2.01
1,9390700100,9/10/2014,2,1.75,1150,2723,1,0,0,4,7,770,380,1923,0,98102,47.6357,-122.322,1440,4000,3.9
1,3394100230,5/22/2014,4,2.5,3030,12590,1.5,0,0,4,10,3030,0,1988,0,98004,47.5806,-122.193,2980,11635,10.5
1,7625702277,3/31/2015,2,2,1110,1095,3,0,0,3,7,980,130,2008,0,98136,47.5494,-122.388,1110,1083,4.06
1,254000241,3/24/2015,3,2.5,2220,5279,2,0,0,3,8,2220,0,2006,0,98146,47.5132,-122.387,1610,5297,5.4
1,9346700270,3/2/2015,4,2.25,3070,13720,2,0,0,3,9,3070,0,1978,0,98007,47.6133,-122.152,3010,9657,8.58
1,1117000150,3/17/2015,3,2.25,2140,9990,1,0,0,4,8,2140,0,1962,0,98003,47.3484,-122.298,2060,9990,2.7
1,3365900465,2/19/2015,3,1.5,1370,10176,1,0,0,3,6,1370,0,1947,0,98168,47.4738,-122.263,1650,10176,1.7
1,7454000585,4/27/2015,2,1,710,6300,1,0,0,3,6,710,0,1942,0,98126,47.5155,-122.374,740,6300,2.89
1,4037400295,7/30/2014,4,2.25,2530,8736,1,0,0,4,7,1210,1320,1958,0,98008,47.6049,-122.126,1720,8500,6.18
1,8106100085,5/9/2014,5,4.5,5190,23716,2,0,2,3,11,3390,1800,1987,2000,98040,47.5846,-122.223,4460,22748,17.0
1,1025079074,12/2/2014,3,2,2350,266151,1.5,0,0,3,7,2350,0,1983,0,98014,47.6609,-121.892,2270,222156,5.1
1,623049232,7/15/2014,2,0.75,550,7980,1,0,0,3,5,550,0,1952,0,98146,47.511,-122.348,1330,7980,1.15
1,6139100101,5/5/2015,4,2,1580,7300,1,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450,4.051
1,5700003640,5/19/2014,5,3.75,5340,10655,2.5,0,3,4,10,3740,1600,1912,0,98144,47.5795,-122.285,3910,9418,21.0
1,4174600262,4/8/2015,2,1.5,2070,5432,2,0,0,3,7,1370,700,1951,0,98108,47.5571,-122.299,2070,5505,5.0
1,2597800010,3/4/2015,3,1,1480,17360,1,0,1,3,8,1480,0,1954,0,98136,47.5179,-122.387,2250,8720,6.0
1,7978800621,8/11/2014,3,1,1370,56628,1,0,0,3,7,1370,0,1942,0,98003,47.3058,-122.306,1768,8702,2.29
1,9530100085,4/1/2015,4,1.75,1820,6137,1.5,0,3,4,7,1690,130,1911,0,98107,47.6681,-122.36,2130,5100,7.9
1,1329000030,9/4/2014,4,3.75,4490,34982,2,0,0,3,12,4490,0,1998,0,98005,47.6406,-122.156,4470,37525,16.8
1,114101426,6/17/2014,3,1.75,1160,22470,1,0,0,4,7,1160,0,1976,0,98028,47.7595,-122.23,1940,15999,3.75
1,524059063,5/6/2014,5,5,4490,10279,2,0,0,3,10,3930,560,2013,0,98004,47.5974,-122.202,2490,10279,18.0
1,7203102140,4/29/2015,2,1,1290,2482,2,0,0,3,7,1290,0,2008,0,98053,47.6972,-122.025,1290,2482,3.0
1,6790200110,1/2/2015,5,2.75,2570,12906,2,0,0,3,8,2570,0,1987,0,98075,47.5814,-122.05,2580,12927,6.75
1,7211402305,4/15/2015,3,1.75,1780,5000,1.5,0,0,3,6,1080,700,1957,0,98146,47.5105,-122.36,1500,5000,2.4
1,7010700976,11/14/2014,3,1,1100,5400,1.5,0,0,3,7,1100,0,1908,0,98199,47.6604,-122.396,1770,4400,5.05
1,1310960220,6/26/2014,4,2.25,2070,7350,2,0,0,4,8,2070,0,1977,0,98032,47.3615,-122.274,2080,7210,2.80927
1,8122101146,9/29/2014,2,1,710,5200,1,0,2,4,6,710,0,1942,0,98126,47.5376,-122.371,1610,5200,3.2
1,6021502470,11/6/2014,2,1,1550,4600,1,0,0,4,7,1050,500,1941,0,98117,47.686,-122.384,1550,4600,5.55
1,7302900090,2/18/2015,4,2.25,3330,21785,2,0,0,3,9,3330,0,1994,0,98059,47.4725,-122.136,3330,21796,5.55
1,3451000206,10/16/2014,3,1.75,2140,13260,1,0,0,3,7,1240,900,1948,0,98146,47.5074,-122.353,1640,13260,3.4
1,7338400945,2/24/2015,3,1.5,2080,5000,1,0,0,3,7,1300,780,1963,0,98118,47.5322,-122.29,1860,5000,4.2
1,7853220740,4/7/2015,4,2.5,2890,9775,2,0,2,3,8,2890,0,2004,0,98065,47.5339,-121.854,2640,7184,5.75
1,6072300110,4/16/2015,3,1.75,1940,8376,1,0,0,4,8,1290,650,1963,0,98006,47.5586,-122.173,2400,8674,5.5
1,1926069035,7/22/2014,2,1,1070,189486,1,0,0,3,6,1070,0,1942,0,98077,47.7199,-122.085,1970,60548,2.99
1,1762600070,1/16/2015,4,2.5,3880,35003,2,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,9.175
1,7363600185,3/30/2015,3,2.25,2860,10625,1,0,4,3,10,1920,940,1976,0,98115,47.6915,-122.273,2860,8075,11.9
1,7202331220,7/21/2014,6,2.5,3880,5700,2,0,0,3,7,3880,0,2003,0,98053,47.6816,-122.038,2620,5070,6.35
1,5634500201,4/14/2015,4,2.25,2070,14000,1,0,0,3,7,1720,350,1958,0,98028,47.7484,-122.237,1690,14444,4.705
1,3589500315,9/19/2014,3,3.25,1220,1281,2,0,0,3,8,930,290,2014,0,98105,47.67,-122.317,1303,3810,5.26
1,4039800180,12/22/2014,4,2.25,2660,22194,1,0,0,4,8,2180,480,1977,0,98008,47.6142,-122.107,2660,18135,6.25
1,2490200165,6/23/2014,3,1,1150,5100,2,0,0,3,8,1150,0,1911,2005,98136,47.5349,-122.384,1440,5100,5.0
1,7351000160,7/8/2014,3,2.25,2120,14915,1,0,0,3,9,1720,400,1979,0,98001,47.3524,-122.285,2320,13100,3.32
1,1402900380,7/3/2014,4,2.5,1890,6962,2,0,0,3,8,1890,0,1997,0,98092,47.3328,-122.187,2170,6803,2.805
1,925059311,7/22/2014,4,2.5,2910,6555,2,0,0,3,9,2910,0,2005,0,98033,47.6659,-122.172,2910,10419,8.1
1,3294700320,3/31/2015,2,1,1070,8750,1,0,0,3,7,1070,0,1951,0,98055,47.4734,-122.198,1300,9670,3.25
1,3797300190,7/8/2014,4,2.5,1920,8562,2,0,2,4,7,1920,0,1994,0,98022,47.1932,-122.008,1820,8628,3.0895
1,7853280350,5/12/2014,5,4.5,4630,6324,2,0,0,3,9,3210,1420,2006,0,98065,47.5382,-121.86,4420,6790,8.09
1,425069136,4/10/2015,3,2.5,3100,45738,2,0,0,3,10,3100,0,1991,0,98053,47.6854,-122.048,3340,45738,8.944
1,2767603615,9/3/2014,2,2.25,1290,1137,3,0,0,3,8,1290,0,2007,0,98107,47.6718,-122.382,1290,1332,4.81
1,1172000150,8/29/2014,1,1,530,6350,1,0,0,5,5,530,0,1941,0,98103,47.6946,-122.357,1200,6350,2.38
1,3955800080,12/29/2014,5,1.5,1890,10880,1,0,0,3,7,1890,0,1962,0,98034,47.7196,-122.197,1670,9750,4.2
1,9238440130,6/30/2014,4,2.5,2230,5970,2,0,0,4,7,2230,0,2002,0,98042,47.3745,-122.131,1970,4919,3.37
1,7950302210,11/14/2014,4,2,2200,3060,1,0,0,3,7,1100,1100,1908,2000,98118,47.565,-122.284,1410,5100,3.58
1,1245002125,6/4/2014,4,2.5,2700,9320,2,0,0,4,8,2700,0,1994,0,98033,47.6861,-122.198,2120,8056,8.375
1,9324800110,7/28/2014,3,1.75,1720,8102,1,0,0,5,6,860,860,1940,0,98125,47.7336,-122.29,1440,8106,4.2
1,1422059129,8/14/2014,3,2,3120,42247,1,0,0,4,7,2150,970,1980,0,98042,47.3925,-122.137,2100,43416,3.75
1,104530490,5/16/2014,4,3.5,1850,6519,2,0,0,3,7,1130,720,1986,0,98023,47.3087,-122.354,1280,6664,2.48
1,4389201250,5/13/2014,5,4,4430,9000,2,0,0,3,10,4430,0,2013,0,98004,47.6168,-122.216,2470,9490,24.5
1,9211010230,3/30/2015,3,2.5,3030,4500,2,0,0,3,8,3030,0,2009,0,98059,47.4944,-122.15,3030,4501,5.25
1,1023059246,5/14/2014,3,2.75,2580,5200,2,0,0,3,8,2580,0,2008,0,98059,47.496,-122.151,2700,5602,4.37
1,8665050450,9/12/2014,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094,4.35
1,428100580,7/16/2014,3,1.75,1970,10800,1,0,0,4,7,1300,670,1979,0,98056,47.5107,-122.172,1970,8768,3.5
1,425200205,10/3/2014,3,1.5,1020,10152,1,0,0,5,6,1020,0,1959,0,98056,47.4971,-122.168,1320,8892,1.65
1,3176100110,5/6/2014,3,1.5,1630,7475,1,0,1,3,7,1160,470,1940,0,98115,47.6725,-122.272,2320,7475,6.5
1,1853080840,2/11/2015,5,3.5,3700,7055,2,0,0,3,9,3700,0,2014,0,98074,47.5929,-122.057,3170,6527,8.8995
1,2597710450,3/4/2015,3,2.25,2290,7350,2,0,0,3,8,2290,0,1988,0,98058,47.429,-122.162,2170,7529,3.65
1,1826049426,1/5/2015,4,2.75,2320,12368,1,0,0,3,8,1670,650,1968,0,98133,47.7373,-122.35,2070,9575,4.45
1,6699930440,6/5/2014,3,2.5,2600,5540,2,0,0,3,8,2600,0,2004,0,98038,47.3446,-122.041,2600,5540,3.555
1,8056000075,5/21/2014,2,1.75,1890,9466,2,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825,10.7
1,4036801315,11/4/2014,4,1.5,1620,7875,1,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,8400,4.25
1,2522029136,7/29/2014,3,1.75,1560,82328,1,0,0,3,7,1560,0,1974,0,98070,47.3674,-122.503,2100,205603,3.1
1,7287100135,10/1/2014,3,1,1830,13900,1,0,0,3,7,1830,0,1951,0,98133,47.7654,-122.352,1840,10667,4.23
1,293700110,9/26/2014,4,2.5,3890,34513,2,0,0,3,10,3890,0,1996,0,98077,47.7749,-122.048,3600,28435,7.75
1,2929600020,8/5/2014,3,1.5,1190,20672,1.5,0,3,3,7,1190,0,1948,0,98166,47.4459,-122.359,2150,16239,3.75
1,3574801740,7/28/2014,3,1.75,1790,6980,1,0,0,3,7,1330,460,1980,0,98034,47.7311,-122.226,1770,8081,4.022
1,3905081500,6/4/2014,3,2.5,1820,4910,2,0,0,3,8,1820,0,1993,0,98029,47.5703,-121.996,2090,6668,5.32
1,6600060160,2/9/2015,4,2.5,2130,4467,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.363,1830,8160,3.8
1,8669160460,3/5/2015,3,2.5,2099,4275,2,0,0,3,7,2099,0,2010,0,98002,47.3521,-122.211,2099,4275,2.8995
1,5149300400,2/6/2015,4,2.25,2270,12000,1,0,0,4,7,1290,980,1976,0,98023,47.3287,-122.353,2030,23980,3.1175
1,3362400472,12/2/2014,2,1,720,3255,1,0,0,4,6,720,0,1905,0,98103,47.6823,-122.348,1430,3170,4.03
1,3278605550,6/9/2014,3,2.5,1800,2700,2,0,0,3,8,1800,0,2011,0,98126,47.5458,-122.369,1580,2036,3.65
1,3278602190,6/11/2014,3,3.25,1460,1592,2,0,0,3,8,1130,330,2006,0,98126,47.5481,-122.374,1560,1701,3.5
1,9183701345,11/3/2014,2,1.75,1560,7575,1,0,0,3,8,1560,0,2002,0,98030,47.3776,-122.228,2050,9000,2.9
1,6203000160,7/16/2014,3,1,1490,10650,1,0,0,3,7,1150,340,1963,0,98033,47.663,-122.178,1730,9800,4.605
1,7399800110,12/9/2014,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,0,98072,47.7484,-122.111,1970,36425,5.65
1,3438501327,5/4/2015,2,2.5,1570,2399,2,0,0,3,7,1180,390,2009,0,98106,47.5488,-122.364,1590,2306,3.525
1,2767601815,3/17/2015,3,1,940,2366,1,0,0,3,6,940,0,1916,0,98107,47.6744,-122.383,1500,5000,3.56
1,2787311110,9/2/2014,3,1.75,1710,7210,1,0,0,4,7,1240,470,1974,0,98031,47.4094,-122.175,1840,7245,2.73148
1,8122100235,4/13/2015,2,1,960,6250,1,0,0,4,6,740,220,1940,0,98126,47.5378,-122.375,1090,6000,4.35
1,5347200175,3/19/2015,2,1,1310,2814,1,0,0,3,6,810,500,1944,0,98126,47.5185,-122.376,1300,1344,2.998
1,6143600580,5/5/2014,3,1.75,1490,10125,1,0,0,4,7,1490,0,1962,0,98001,47.3075,-122.284,2488,4981,1.84
1,5700000975,8/19/2014,5,1.75,2510,6000,1.5,0,0,5,8,2010,500,1920,0,98144,47.5798,-122.292,2240,5000,8.6
1,2738600140,5/2/2014,4,2.5,2860,3345,2,0,0,3,8,2190,670,2004,0,98072,47.7735,-122.158,2860,3596,4.9995
1,3275800050,10/22/2014,3,1.5,1640,8922,1,0,0,4,7,1640,0,1963,0,98146,47.495,-122.342,1540,9040,2.42
1,2870000040,11/10/2014,2,1,800,8125,1,0,0,3,6,800,0,1964,0,98033,47.6836,-122.174,2390,8125,1.45
1,2610100015,8/13/2014,4,1.75,1000,7200,1.5,0,0,4,6,1000,0,1947,0,98155,47.742,-122.324,1280,7200,3.05
1,3362401763,5/8/2014,2,1.5,1020,1060,3,0,0,3,8,1020,0,2008,0,98103,47.6801,-122.348,1340,1415,4.4175
1,8682280260,3/26/2015,2,2,1300,2983,1,0,0,3,8,1300,0,2006,0,98053,47.703,-122.015,1510,3876,4.1225
1,3964400470,7/25/2014,3,1.5,2150,4000,1.5,0,0,3,7,1470,680,1928,0,98144,47.5733,-122.312,1750,4000,5.0
1,6126601380,2/22/2015,2,1,1760,5250,1,0,2,4,7,1000,760,1951,0,98126,47.5577,-122.379,1760,5400,4.9
1,2517101200,7/7/2014,4,2.5,2090,5195,2,0,0,3,7,2090,0,2007,0,98031,47.3986,-122.166,2090,5236,3.0
1,2346800180,3/9/2015,5,1,2230,16800,1.5,0,3,4,7,1700,530,1923,0,98136,47.5161,-122.395,2730,18400,6.2
1,9550202700,12/11/2014,2,1.75,1390,4160,1,0,0,5,6,790,600,1916,0,98105,47.6681,-122.324,1090,4160,4.6
1,1231001090,7/24/2014,2,1,710,4000,1,0,0,3,6,710,0,1909,0,98118,47.5535,-122.269,960,4000,3.62362
1,5101405338,8/21/2014,3,1.75,1880,16239,1,0,0,3,7,880,1000,1922,0,98115,47.7004,-122.304,1260,7528,4.52
1,1453602284,11/3/2014,2,2,1320,2040,3,0,0,3,7,1320,0,1997,0,98125,47.7224,-122.291,1430,2040,2.96
1,8118600080,2/20/2015,4,2,2070,7980,1.5,0,0,4,7,2070,0,1940,0,98146,47.5092,-122.386,1600,7980,5.65
1,7419700010,7/7/2014,5,2,2800,17788,1,0,0,4,8,1400,1400,1963,0,98033,47.6719,-122.163,1760,18282,6.65
1,3034200543,12/29/2014,3,2.25,2210,7916,2,0,0,3,8,2210,0,1978,0,98133,47.7175,-122.339,1450,7955,5.0
1,6003501400,2/26/2015,3,1,1010,3520,1,0,0,3,7,1010,0,1902,0,98102,47.6208,-122.319,1300,1233,5.25
1,8732020310,7/17/2014,4,2.25,2160,8811,1,0,0,3,8,1360,800,1978,0,98023,47.3129,-122.39,2090,8400,2.6
1,3797000400,11/25/2014,4,2.25,1880,3000,2,0,0,3,8,1760,120,1909,1977,98103,47.6864,-122.349,1880,3000,6.165
1,2781250560,12/2/2014,2,2,1200,3624,2,0,0,3,6,1200,0,2003,0,98038,47.349,-122.025,1360,2693,2.34
1,42000006,9/10/2014,5,1,1500,9282,1.5,0,0,5,6,1500,0,1966,0,98168,47.4702,-122.281,1520,9639,2.35
1,3905100740,6/8/2014,4,2.5,1780,4169,2,0,0,3,8,1780,0,1994,0,98029,47.5695,-122.006,1830,4164,5.4
1,3213200180,5/5/2015,2,1.75,1530,4387,1,0,0,3,8,1020,510,1952,0,98115,47.6726,-122.264,1870,5029,7.0018
1,4239410220,4/2/2015,2,1,1520,4700,2,0,0,4,7,1520,0,1978,0,98092,47.3187,-122.182,1140,3906,2.1
1,6811000220,2/4/2015,3,2.75,1950,12630,1,0,0,4,8,1230,720,1969,0,98052,47.6301,-122.107,1990,12196,5.1
1,9523104345,12/18/2014,5,3,4080,7500,2,0,2,4,8,2720,1360,1961,0,98103,47.6722,-122.349,2000,4545,8.25
1,7284900460,11/20/2014,4,2.5,3370,7200,2,0,0,3,8,3370,0,2014,0,98177,47.7698,-122.384,1880,7200,8.9
1,3278606110,1/8/2015,3,2.5,1580,2407,2,0,0,3,8,1580,0,2013,0,98126,47.5455,-122.368,1580,2212,3.75
1,3876311350,8/26/2014,5,2.5,2080,8347,1,0,0,4,7,1460,620,1975,0,98034,47.7334,-122.168,1840,7713,4.7495
1,9445300045,6/9/2014,4,2.5,2030,3905,1.5,0,0,4,7,1630,400,1926,0,98103,47.6547,-122.34,2000,3905,8.31
1,9550204590,6/24/2014,4,1.75,2320,3825,1.5,0,0,5,8,1820,500,1926,0,98105,47.6659,-122.327,1940,3825,9.41
1,9194102188,10/9/2014,4,3.5,3190,6875,2,0,2,3,8,2120,1070,1999,0,98034,47.7082,-122.221,2550,6875,6.75
1,6414100732,1/7/2015,2,1,1150,7552,1,0,0,3,7,1150,0,1951,0,98125,47.7215,-122.323,1150,7346,3.49
1,9320100090,6/10/2014,5,3.25,5270,17232,2,0,1,3,10,4010,1260,1977,2003,98040,47.5536,-122.228,3550,13917,18.0
1,2113701100,8/26/2014,3,1.75,1550,4057,1,0,0,3,6,830,720,1945,0,98106,47.5291,-122.351,1100,4116,2.9401
1,3388110230,7/29/2014,4,1.75,1790,7175,1.5,0,0,3,6,1410,380,1900,0,98168,47.4963,-122.318,1790,8417,1.79
1,643500030,11/14/2014,5,2.5,1710,7700,1.5,0,0,3,7,1710,0,1962,0,98007,47.5922,-122.146,1530,7700,4.3165
1,7852090180,8/4/2014,3,3.5,2500,4270,2,0,0,3,8,2500,0,2000,0,98065,47.536,-121.877,2420,4205,5.385
1,3342102385,10/29/2014,4,2.25,2200,6750,1,0,0,5,8,1480,720,1959,0,98056,47.5215,-122.202,2710,6750,3.76
1,9352901085,2/4/2015,3,1,1290,4720,1,0,0,3,6,790,500,1948,0,98106,47.5186,-122.358,1110,4720,2.56
1,2892600056,1/6/2015,2,1,1130,12500,1,0,0,4,7,1130,0,1953,0,98055,47.4514,-122.187,1270,10798,2.16
1,2517000650,7/16/2014,3,2.5,2090,4590,2,0,0,3,7,2090,0,2005,0,98042,47.3992,-122.163,2190,4060,3.0
1,1604602050,7/11/2014,3,2.5,1610,2527,2,0,2,3,9,1080,530,2005,0,98118,47.5674,-122.29,1610,4173,4.6
1,2744000010,5/13/2014,3,2.5,1950,8251,2,0,0,3,7,1950,0,1990,0,98001,47.343,-122.28,1540,8588,2.876
1,7508200080,4/10/2015,4,2.75,1700,7495,1,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495,4.61
1,3491300052,4/9/2015,4,2.25,2410,4250,1.5,0,0,5,7,1460,950,1929,0,98117,47.6849,-122.376,1360,5074,7.35
1,3919000030,4/20/2015,5,2.5,2070,9600,1,0,0,3,7,1270,800,1962,0,98146,47.4997,-122.364,1950,7800,3.95
